수준,날짜 및 시간,원본,이벤트 ID,작업 범주
정보,2025-11-19 오후 1:16:36,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.YourPhone_0.25102.64.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
오류,2025-11-19 오후 1:16:32,Microsoft-Windows-WindowsUpdateClient,20,Windows 업데이트 에이전트,설치 실패: 0x80073D02 오류 때문에 Windows에서 다음 업데이트를 설치하지 못했습니다. 9N3RK8ZV2ZR8-Microsoft.WidgetsPlatformRuntime.
정보,2025-11-19 오후 1:16:32,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9N3RK8ZV2ZR8-Microsoft.WidgetsPlatformRuntime 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:16:32,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WidgetsPlatformRuntime_1.6.14.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오후 1:16:32,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:16:26,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9NBLGGH5R558-Microsoft.Todos
정보,2025-11-19 오후 1:16:26,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.Todos_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보,2025-11-19 오후 1:16:26,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9NBLGGH5R558-Microsoft.Todos 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:16:26,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9NBLGGH51CLL-Microsoft.Services.Store.Engagement
정보,2025-11-19 오후 1:16:26,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9NBLGGH51CLL-Microsoft.Services.Store.Engagement 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:16:25,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Todos_0.148.3611.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오후 1:16:16,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:16:16,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:16:16,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:16:12,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9WZDNCRFJ3Q2-Microsoft.BingWeather
정보,2025-11-19 오후 1:16:12,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.BingWeather_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보,2025-11-19 오후 1:16:12,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9WZDNCRFJ3Q2-Microsoft.BingWeather 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:16:11,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BingWeather_4.54.63029.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오후 1:16:11,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:16:06,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9PCSD6N03BKV-Microsoft.ApplicationCompatibilityEnhancements
정보,2025-11-19 오후 1:16:05,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.ApplicationCompatibilityEnhancements_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보,2025-11-19 오후 1:16:05,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9PCSD6N03BKV-Microsoft.ApplicationCompatibilityEnhancements 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:16:05,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:16:02,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9PB0TRCNRHFX-Microsoft.AVCEncoderVideoExtension
정보,2025-11-19 오후 1:16:02,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.AVCEncoderVideoExtension_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보,2025-11-19 오후 1:16:02,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9PB0TRCNRHFX-Microsoft.AVCEncoderVideoExtension 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:16:02,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:15:58,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9NKNC0LD5NN6-Microsoft.Xbox.TCUI
정보,2025-11-19 오후 1:15:58,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.Xbox.TCUI_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:58,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9NKNC0LD5NN6-Microsoft.Xbox.TCUI 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:15:57,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Xbox.TCUI_1.24.10001.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:57,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:15:52,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9WZDNCRFHVFW-Microsoft.BingNews
정보,2025-11-19 오후 1:15:51,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.BingNews_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:51,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9WZDNCRFHVFW-Microsoft.BingNews 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:15:50,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BingNews_4.55.62231.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:50,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:15:45,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9N0DX20HK701-Microsoft.WindowsTerminal
정보,2025-11-19 오후 1:15:44,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:44,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9N0DX20HK701-Microsoft.WindowsTerminal 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:15:44,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.23.12811.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:35,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:15:29,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9WZDNCRFHVN5-MICROSOFT.WINDOWSCALCULATOR
정보,2025-11-19 오후 1:15:28,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.WindowsCalculator_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:28,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9WZDNCRFHVN5-MICROSOFT.WINDOWSCALCULATOR 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:15:28,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:15:27,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsCalculator_11.2508.1.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:23,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9WZDNCRFJ3PR-MICROSOFT.WINDOWSALARMS
정보,2025-11-19 오후 1:15:22,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.WindowsAlarms_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:22,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9WZDNCRFJ3PR-MICROSOFT.WINDOWSALARMS 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:15:22,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:15:22,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAlarms_1.1.61.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:18,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9WZDNCRFJ3PT-MICROSOFT.ZUNEMUSIC
정보,2025-11-19 오후 1:15:17,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.ZuneMusic_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:17,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9WZDNCRFJ3PT-MICROSOFT.ZUNEMUSIC 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:15:17,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9MW2LKJ0TPJF-Microsoft.NET.Native.Framework.2.2
정보,2025-11-19 오후 1:15:17,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9MW2LKJ0TPJF-Microsoft.NET.Native.Framework.2.2 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:15:17,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9PLL735RFDSM-Microsoft.NET.Native.Runtime.2.2
정보,2025-11-19 오후 1:15:17,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9PLL735RFDSM-Microsoft.NET.Native.Runtime.2.2 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:15:16,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.ZuneMusic_11.2509.7.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:06,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:15:06,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:15:06,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:15:06,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:15:06,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:15:04,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9WZDNCRFJBH4-Microsoft.Windows.Photos
정보,2025-11-19 오후 1:15:04,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
정보,2025-11-19 오후 1:15:04,Microsoft-Windows-WindowsUpdateClient,43,Windows 업데이트 에이전트,설치 시작: Windows에서 9WZDNCRFJBH4-Microsoft.Windows.Photos 업데이트 설치를 시작했습니다.
정보,2025-11-19 오후 1:15:03,Microsoft-Windows-Kernel-General,16,없음,\??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Photos_2025.11100.9001.0_x64__8wekyb3d8bbwe\ActivationStore.dat 하이브의 액세스 기록이 삭제되어 키 0개가 업데이트되고 수정된 페이지 0개가 만들어졌습니다.
정보,2025-11-19 오후 1:14:54,Microsoft-Windows-WindowsUpdateClient,44,Windows 업데이트 에이전트,Windows 업데이트에서 업데이트 다운로드를 시작했습니다.
정보,2025-11-19 오후 1:14:49,Microsoft-Windows-WindowsUpdateClient,19,Windows 업데이트 에이전트,설치 성공: 다음 업데이트를 성공적으로 설치했습니다. 9NZBF4GT040C-Microsoft.BingSearch
정보,2025-11-19 오후 1:14:48,Microsoft-Windows-Kernel-General,16,없음,\??\C:\Users\goode\AppData\Local\Packages\Microsoft.BingSearch_8wekyb3d8bbwe\Settings\settings.dat 하이브의 액세스 기록이 삭제되어 키 3개가 업데이트되고 수정된 페이지 1개가 만들어졌습니다.
